Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597844/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-6.webp,166,Combo Scrunchie view 166,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597845/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-60.webp,167,Combo Scrunchie view 167,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597847/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-61.webp,168,Combo Scrunchie view 168,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597848/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-62.webp,169,Combo Scrunchie view 169,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597849/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-63.webp,170,Combo Scrunchie view 170,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597850/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-64.webp,171,Combo Scrunchie view 171,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597851/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-65.webp,172,Combo Scrunchie view 172,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597852/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-66.webp,173,Combo Scrunchie view 173,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597854/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-67.webp,174,Combo Scrunchie view 174,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597855/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-68.webp,175,Combo Scrunchie view 175,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597856/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-69.webp,176,Combo Scrunchie view 176,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597857/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-7.webp,177,Combo Scrunchie view 177,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597859/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-70.webp,178,Combo Scrunchie view 178,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://scrunchcreate.com/assets/products/scrunchie/combo/sc-scrunchie-combo-71.webp,179,Combo Scrunchie view 179,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597860/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-72.webp,180,Combo Scrunchie view 180,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597861/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-73.webp,181,Combo Scrunchie view 181,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597862/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-74.webp,182,Combo Scrunchie view 182,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597863/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-75.webp,183,Combo Scrunchie view 183,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597864/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-76.webp,184,Combo Scrunchie view 184,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597866/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-77.webp,185,Combo Scrunchie view 185,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597867/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-78.webp,186,Combo Scrunchie view 186,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597868/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-79.webp,187,Combo Scrunchie view 187,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597869/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-8.webp,188,Combo Scrunchie view 188,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597871/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-80.webp,189,Combo Scrunchie view 189,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597872/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-81.webp,190,Combo Scrunchie view 190,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597874/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-83.webp,191,Combo Scrunchie view 191,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597875/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-84.webp,192,Combo Scrunchie view 192,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597877/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-85.webp,193,Combo Scrunchie view 193,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597878/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-86.webp,194,Combo Scrunchie view 194,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597879/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-87.webp,195,Combo Scrunchie view 195,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597880/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-88.webp,196,Combo Scrunchie view 196,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597883/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-9.webp,197,Combo Scrunchie view 197,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597884/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-90.webp,198,Combo Scrunchie view 198,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597886/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-91.webp,199,Combo Scrunchie view 199,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597888/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-92.webp,200,Combo Scrunchie view 200,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597889/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-93.webp,201,Combo Scrunchie view 201,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://scrunchcreate.com/assets/products/scrunchie/combo/sc-scrunchie-combo-94.webp,202,Combo Scrunchie view 202,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597890/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-95.webp,203,Combo Scrunchie view 203,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597891/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-96.webp,204,Combo Scrunchie view 204,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597892/scrunchcreate/products/scrunchie/combo/sc-scrunchie-combo-97.webp,205,Combo Scrunchie view 205,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://scrunchcreate.com/assets/products/scrunchie/combo/sc-scrunchie-combo-98.webp,206,Combo Scrunchie view 206,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://scrunchcreate.com/assets/products/scrunchie/combo/sc-scrunchie-combo-99.webp,207,Combo Scrunchie view 207,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597894/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-1.webp,208,Combo Scrunchie view 208,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597895/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-10.webp,209,Combo Scrunchie view 209,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597896/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-11.webp,210,Combo Scrunchie view 210,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597897/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-2.webp,211,Combo Scrunchie view 211,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597898/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-3.webp,212,Combo Scrunchie view 212,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597899/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-4.webp,213,Combo Scrunchie view 213,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597901/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-5.webp,214,Combo Scrunchie view 214,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597902/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-6.webp,215,Combo Scrunchie view 215,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597903/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-7.webp,216,Combo Scrunchie view 216,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597904/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-8.webp,217,Combo Scrunchie view 217,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597906/scrunchcreate/products/scrunchie/combo/tulip/sc-scrunchie-combo-tulip-9.webp,218,Combo Scrunchie view 218,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597907/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-1.webp,219,Combo Scrunchie view 219,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597908/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-10.webp,220,Combo Scrunchie view 220,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597909/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-11.webp,221,Combo Scrunchie view 221,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597910/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-12.webp,222,Combo Scrunchie view 222,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597912/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-13.webp,223,Combo Scrunchie view 223,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597913/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-14.webp,224,Combo Scrunchie view 224,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597914/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-15.webp,225,Combo Scrunchie view 225,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597916/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-2.webp,226,Combo Scrunchie view 226,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597917/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-3.webp,227,Combo Scrunchie view 227,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597918/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-4.webp,228,Combo Scrunchie view 228,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597919/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-5.webp,229,Combo Scrunchie view 229,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597921/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-6.webp,230,Combo Scrunchie view 230,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597922/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-7.webp,231,Combo Scrunchie view 231,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597923/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-8.webp,232,Combo Scrunchie view 232,
scrunchie-combo,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597924/scrunchcreate/products/scrunchie/combo/tulip-sheer/sc-scrunchie-combo-tulip-sheer-9.webp,233,Combo Scrunchie view 233,
scrunchie-satin-mini,Satin Mini Scrunchie,<p>Cute Satin Mini Scrunchies.</p>,Scrunch & Create,Apparel & Accessories > Clothing Accessories > Hair Accessories,Scrunchie,"scrunchie, satin-mini, Handmade, Hair Accessories",TRUE,Color,Mixed,satin-mini-scrunchie,50,shopify,20,continue,manual,30,36,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597925/scrunchcreate/products/scrunchie/satin-mini/sc-scrunchie-satin-mini-1.webp,1,Satin Mini Scrunchie - Mixed,active
scrunchie-satin-mini,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597926/scrunchcreate/products/scrunchie/satin-mini/sc-scrunchie-satin-mini-2.webp,2,Satin Mini Scrunchie view 2,
scrunchie-satin-mini,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597928/scrunchcreate/products/scrunchie/satin-mini/sc-scrunchie-satin-mini-3.webp,3,Satin Mini Scrunchie view 3,
scrunchie-satin-mini,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597929/scrunchcreate/products/scrunchie/satin-mini/sc-scrunchie-satin-mini-4.webp,4,Satin Mini Scrunchie view 4,
scrunchie-tulip,Tulip Scrunchie,<p>Elegant Tulip Scrunchies.</p>,Scrunch & Create,Apparel & Accessories > Clothing Accessories > Hair Accessories,Scrunchie,"scrunchie, tulip, Handmade, Hair Accessories",TRUE,Color,Black,tulip-scrunchie-black,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597955/scrunchcreate/products/scrunchie/tulip/black/sc-scrunchie-tulip-black-1.webp,1,Tulip Scrunchie - Black,active
scrunchie-tulip,,,,,,,,Color,Brown,tulip-scrunchie-brown,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597956/scrunchcreate/products/scrunchie/tulip/brown/sc-scrunchie-tulip-brown-1.webp,2,Tulip Scrunchie - Brown,
scrunchie-tulip,,,,,,,,Color,Cream,tulip-scrunchie-cream,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597958/scrunchcreate/products/scrunchie/tulip/cream/sc-scrunchie-tulip-cream-1.webp,3,Tulip Scrunchie - Cream,
scrunchie-tulip,,,,,,,,Color,Grey,tulip-scrunchie-grey,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597959/scrunchcreate/products/scrunchie/tulip/grey/sc-scrunchie-tulip-grey-1.webp,4,Tulip Scrunchie - Grey,
scrunchie-tulip,,,,,,,,Color,Lavender,tulip-scrunchie-lavender,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597961/scrunchcreate/products/scrunchie/tulip/lavender/sc-scrunchie-tulip-lavender-1.webp,5,Tulip Scrunchie - Lavender,
scrunchie-tulip,,,,,,,,Color,Magenta,tulip-scrunchie-magenta,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597963/scrunchcreate/products/scrunchie/tulip/magenta/sc-scrunchie-tulip-magenta-1.webp,6,Tulip Scrunchie - Magenta,
scrunchie-tulip,,,,,,,,Color,Metallic-olive,tulip-scrunchie-metallic-olive,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597964/scrunchcreate/products/scrunchie/tulip/metallic-olive/sc-scrunchie-tulip-metallic-olive-1.webp,7,Tulip Scrunchie - Metallic-olive,
scrunchie-tulip,,,,,,,,Color,Peach,tulip-scrunchie-peach,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597965/scrunchcreate/products/scrunchie/tulip/peach/sc-scrunchie-tulip-peach-1.webp,8,Tulip Scrunchie - Peach,
scrunchie-tulip,,,,,,,,Color,Petrol,tulip-scrunchie-petrol,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597966/scrunchcreate/products/scrunchie/tulip/petrol/sc-scrunchie-tulip-petrol-1.webp,9,Tulip Scrunchie - Petrol,
scrunchie-tulip,,,,,,,,Color,Red,tulip-scrunchie-red,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597967/scrunchcreate/products/scrunchie/tulip/red/sc-scrunchie-tulip-red-1.webp,10,Tulip Scrunchie - Red,
scrunchie-tulip,,,,,,,,Color,Sky-blue,tulip-scrunchie-sky-blue,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597968/scrunchcreate/products/scrunchie/tulip/sky-blue/sc-scrunchie-tulip-sky-blue-1.webp,11,Tulip Scrunchie - Sky-blue,
scrunchie-tulip,,,,,,,,Color,White,tulip-scrunchie-white,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597970/scrunchcreate/products/scrunchie/tulip/sky-blue/sc-scrunchie-tulip-sky-blue-2.webp,12,Tulip Scrunchie - White,
scrunchie-tulip,,,,,,,,Color,Wine,tulip-scrunchie-wine,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597971/scrunchcreate/products/scrunchie/tulip/white/sc-scrunchie-tulip-white-1.webp,13,Tulip Scrunchie - Wine,
scrunchie-tulip,,,,,,,,Color,Yellow,tulip-scrunchie-yellow,50,shopify,20,continue,manual,69,83,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597972/scrunchcreate/products/scrunchie/tulip/wine/sc-scrunchie-tulip-wine-1.webp,14,Tulip Scrunchie - Yellow,
scrunchie-tulip,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597973/scrunchcreate/products/scrunchie/tulip/yellow/sc-scrunchie-tulip-yellow-1.webp,15,Tulip Scrunchie view 15,
scrunchie-tulip-sheer,Tulip Sheer Scrunchie,<p>Lovely Sheer Tulip Scrunchies.</p>,Scrunch & Create,Apparel & Accessories > Clothing Accessories > Hair Accessories,Scrunchie,"scrunchie, tulip-sheer, Handmade, Hair Accessories",TRUE,Color,Lilac,tulip-sheer-scrunchie-lilac,50,shopify,20,continue,manual,79,95,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597975/scrunchcreate/products/scrunchie/tulip-sheer/lilac/sc-scrunchie-tulip-sheer-lilac-1.webp,1,Tulip Sheer Scrunchie - Lilac,active
scrunchie-tulip-sheer,,,,,,,,Color,Maroon,tulip-sheer-scrunchie-maroon,50,shopify,20,continue,manual,79,95,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597976/scrunchcreate/products/scrunchie/tulip-sheer/lilac/sc-scrunchie-tulip-sheer-lilac-2.webp,2,Tulip Sheer Scrunchie - Maroon,
scrunchie-tulip-sheer,,,,,,,,Color,Navy-blue,tulip-sheer-scrunchie-navy-blue,50,shopify,20,continue,manual,79,95,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597977/scrunchcreate/products/scrunchie/tulip-sheer/lilac/sc-scrunchie-tulip-sheer-lilac-3.webp,3,Tulip Sheer Scrunchie - Navy-blue,
scrunchie-tulip-sheer,,,,,,,,Color,Peach-cream,tulip-sheer-scrunchie-peach-cream,50,shopify,20,continue,manual,79,95,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597979/scrunchcreate/products/scrunchie/tulip-sheer/maroon/sc-scrunchie-tulip-sheer-maroon-1.webp,4,Tulip Sheer Scrunchie - Peach-cream,
scrunchie-tulip-sheer,,,,,,,,Color,Yellow,tulip-sheer-scrunchie-yellow,50,shopify,20,continue,manual,79,95,TRUE,FALSE,https://res.cloudinary.com/duu26sqog/image/upload/v1775597980/scrunchcreate/products/scrunchie/tulip-sheer/maroon/sc-scrunchie-tulip-sheer-maroon-2.webp,5,Tulip Sheer Scrunchie - Yellow,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597981/scrunchcreate/products/scrunchie/tulip-sheer/maroon/sc-scrunchie-tulip-sheer-maroon-3.webp,6,Tulip Sheer Scrunchie view 6,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597982/scrunchcreate/products/scrunchie/tulip-sheer/maroon/sc-scrunchie-tulip-sheer-maroon-4.webp,7,Tulip Sheer Scrunchie view 7,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597983/scrunchcreate/products/scrunchie/tulip-sheer/navy-blue/sc-scrunchie-tulip-sheer-navy-blue-1.webp,8,Tulip Sheer Scrunchie view 8,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597985/scrunchcreate/products/scrunchie/tulip-sheer/navy-blue/sc-scrunchie-tulip-sheer-navy-blue-2.webp,9,Tulip Sheer Scrunchie view 9,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597986/scrunchcreate/products/scrunchie/tulip-sheer/navy-blue/sc-scrunchie-tulip-sheer-navy-blue-3.webp,10,Tulip Sheer Scrunchie view 10,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597987/scrunchcreate/products/scrunchie/tulip-sheer/navy-blue/sc-scrunchie-tulip-sheer-navy-blue-4.webp,11,Tulip Sheer Scrunchie view 11,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597989/scrunchcreate/products/scrunchie/tulip-sheer/navy-blue/sc-scrunchie-tulip-sheer-navy-blue-5.webp,12,Tulip Sheer Scrunchie view 12,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597990/scrunchcreate/products/scrunchie/tulip-sheer/navy-blue/sc-scrunchie-tulip-sheer-navy-blue-6.webp,13,Tulip Sheer Scrunchie view 13,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597991/scrunchcreate/products/scrunchie/tulip-sheer/navy-blue/sc-scrunchie-tulip-sheer-navy-blue-7.webp,14,Tulip Sheer Scrunchie view 14,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597992/scrunchcreate/products/scrunchie/tulip-sheer/navy-blue/sc-scrunchie-tulip-sheer-navy-blue-8.webp,15,Tulip Sheer Scrunchie view 15,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597993/scrunchcreate/products/scrunchie/tulip-sheer/navy-blue/sc-scrunchie-tulip-sheer-navy-blue-9.webp,16,Tulip Sheer Scrunchie view 16,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597994/scrunchcreate/products/scrunchie/tulip-sheer/peach-cream/sc-scrunchie-tulip-sheer-peach-cream-1.webp,17,Tulip Sheer Scrunchie view 17,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597996/scrunchcreate/products/scrunchie/tulip-sheer/peach-cream/sc-scrunchie-tulip-sheer-peach-cream-2.webp,18,Tulip Sheer Scrunchie view 18,
scrunchie-tulip-sheer,,,,,,,,,,,,,,,,,,,,https://res.cloudinary.com/duu26sqog/image/upload/v1775597997/scrunchcreate/products/scrunchie/tulip-sheer/peach-cream/sc-scrunchie-tulip-sheer-peach-cream-3.webp,19,Tulip Sheer Scrunchie view 19,
